frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r0c8,lane_r0c9,lane_r0c10,lane_r0c11,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r1c8,lane_r1c9,lane_r1c10,lane_r1c11,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r2c8,lane_r2c9,lane_r2c10,lane_r2c11,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,lane_r3c8,lane_r3c9,lane_r3c10,lane_r3c11,lane_r4c0,lane_r4c1,lane_r4c2,lane_r4c3,lane_r4c4,lane_r4c5,lane_r4c6,lane_r4c7,lane_r4c8,lane_r4c9,lane_r4c10,lane_r4c11,lane_r5c0,lane_r5c1,lane_r5c2,lane_r5c3,lane_r5c4,lane_r5c5,lane_r5c6,lane_r5c7,lane_r5c8,lane_r5c9,lane_r5c10,lane_r5c11,ego_steering,ego_throttle,scenario,target_steering,target_throttle
2194,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01291,0.03626,0.00000,0.00283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00690,0.12594,0.19823,0.11262,0.11722,0.04198,0.03709,0.00000,0.00000,0.00000,0.00000,0.14947,0.14770,0.00601,0.03797,0.19853,0.00000,0.00000,0.22606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01733,0.22978,0.00000,0.00000,0.00000,0.05336,0.16279,0.02288,0.09900,0.00000,0.00000,0.00000,0.23614,0.00301,0.00000,0.00000,0.00000,0.00000,0.14858,0.06916,0.05407,0.04198,0.40400,-1.00000,4,0.00000,-0.43429
2195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01150,0.08007,0.01810,0.00301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10896,0.15029,0.13432,0.17494,0.03408,0.08850,0.00000,0.00000,0.00000,0.00000,0.15483,0.15301,0.04346,0.00000,0.21934,0.01574,0.00000,0.18213,0.04428,0.00566,0.00000,0.00000,0.00000,0.00000,0.00000,0.19363,0.03968,0.00000,0.00000,0.00000,0.22447,0.01026,0.02689,0.00000,0.00000,0.00000,0.06050,0.09216,0.00000,0.00000,0.00000,0.00000,0.03662,0.18892,0.00000,0.00000,0.00000,-0.43429,4,0.00000,0.00000
2196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05100,0.05672,0.00531,0.00743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09640,0.14334,0.12871,0.20218,0.02512,0.09163,0.00000,0.00000,0.00000,0.00000,0.15206,0.15684,0.05336,0.00000,0.19322,0.04505,0.00000,0.13384,0.09204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16097,0.07376,0.00000,0.00000,0.00000,0.20890,0.01910,0.00000,0.00000,0.00000,0.00000,0.12258,0.12417,0.00000,0.00000,0.00000,0.00000,0.00177,0.22235,0.00000,0.00584,0.00000,0.00000,4,0.00000,0.00000
2197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01645,0.00478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05218,0.13467,0.17064,0.14310,0.04334,0.07305,0.00000,0.00000,0.00000,0.00000,0.15318,0.15425,0.09127,0.00000,0.18125,0.05879,0.00000,0.17223,0.05454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15277,0.09222,0.00000,0.00000,0.00000,0.22482,0.00212,0.00000,0.00000,0.00000,0.00000,0.11604,0.12860,0.00000,0.00000,0.00000,0.00000,0.02070,0.20059,0.00000,0.08331,0.00000,0.00000,4,0.00000,0.00000
2198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00696,0.00401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05236,0.10772,0.14328,0.14629,0.04369,0.09304,0.00000,0.00000,0.00000,0.00000,0.15354,0.15407,0.09074,0.00000,0.18349,0.05283,0.00000,0.17317,0.05254,0.00000,0.00000,0.00000,0.00018,0.00000,0.00000,0.15820,0.08803,0.00000,0.00000,0.00000,0.22677,0.00088,0.00000,0.00000,0.00000,0.00000,0.09127,0.11675,0.00000,0.00000,0.00000,0.00000,0.02529,0.19652,0.00000,0.03874,0.00000,0.00000,4,0.00000,0.00000
2199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00295,0.00183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05254,0.08320,0.13296,0.16557,0.02488,0.08779,0.00000,0.00000,0.00000,0.00000,0.15248,0.15513,0.09039,0.00000,0.18361,0.05360,0.00000,0.18396,0.04210,0.00000,0.00000,0.00000,0.00018,0.00000,0.00000,0.15725,0.08013,0.00000,0.00000,0.00000,0.22712,0.00000,0.00000,0.00000,0.00000,0.00000,0.06598,0.10772,0.00000,0.00000,0.00000,0.00000,0.03432,0.18909,0.00000,0.02653,0.00000,0.00000,4,0.00000,0.00000
2200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00454,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05200,0.05295,0.10731,0.16574,0.02246,0.08844,0.00000,0.00000,0.00000,0.00000,0.15142,0.15513,0.09004,0.00000,0.18090,0.05348,0.00000,0.18414,0.04228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15401,0.07895,0.00000,0.00000,0.00000,0.22553,0.00000,0.00000,0.00000,0.00000,0.00000,0.09074,0.10808,0.00000,0.00000,0.00000,0.00000,0.03432,0.18909,0.00000,0.03803,0.00000,0.00000,4,0.00000,0.00000
2201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00678,0.00277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05430,0.09782,0.12488,0.16610,0.01651,0.08945,0.00000,0.00000,0.00000,0.00000,0.15177,0.15407,0.08880,0.00000,0.18131,0.05271,0.00000,0.18308,0.04334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15584,0.07748,0.00000,0.00000,0.00000,0.22571,0.00000,0.00000,0.00000,0.00000,0.00000,0.10366,0.10808,0.00000,0.00000,0.00000,0.00000,0.03308,0.18962,0.00000,0.03432,0.00000,0.00000,4,0.00000,0.00000
2202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05660,0.09363,0.11598,0.15991,0.01899,0.08874,0.00000,0.00000,0.00000,0.00000,0.15230,0.15336,0.08933,0.00000,0.18255,0.05183,0.00000,0.18267,0.04375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15383,0.07630,0.00000,0.00000,0.00000,0.22659,0.00000,0.00000,0.00000,0.00000,0.00000,0.10843,0.10790,0.00000,0.00000,0.00000,0.00000,0.03272,0.18945,0.00000,0.03096,0.00000,0.00000,4,0.00000,0.00000
2203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00224,0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05483,0.06710,0.10820,0.15601,0.01574,0.09021,0.00000,0.00000,0.00000,0.00000,0.15224,0.15377,0.08756,0.00000,0.18390,0.05136,0.00000,0.18255,0.04404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15218,0.07512,0.00000,0.00000,0.00000,0.22677,0.00000,0.00000,0.00000,0.00000,0.00000,0.11745,0.10542,0.00000,0.00000,0.00000,0.00000,0.03272,0.19015,0.00000,0.05890,0.00000,0.00000,4,0.00000,0.00000
2204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00118,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05483,0.05289,0.09393,0.15336,0.01002,0.09098,0.00000,0.00000,0.00000,0.00000,0.15018,0.15495,0.08667,0.00000,0.18302,0.05136,0.00000,0.18149,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15236,0.07246,0.00000,0.00000,0.00000,0.22412,0.00000,0.00000,0.00000,0.00000,0.00000,0.12099,0.10454,0.00000,0.00000,0.00000,0.00000,0.03219,0.19015,0.00000,0.03308,0.00000,0.00000,4,0.00000,0.00000
2205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05483,0.07895,0.11173,0.15354,0.01238,0.08791,0.00000,0.00000,0.00000,0.00000,0.14982,0.15318,0.08774,0.00000,0.18479,0.05153,0.00000,0.18267,0.04357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15307,0.07370,0.00000,0.00000,0.00000,0.22642,0.00000,0.00000,0.00000,0.00000,0.00000,0.11462,0.10649,0.00000,0.00000,0.00000,0.00000,0.03149,0.19033,0.00000,0.04811,0.00000,0.00000,4,0.00000,0.00000
2206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00065,0.00183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05324,0.05206,0.09334,0.15407,0.01061,0.09092,0.00000,0.00000,0.00000,0.00000,0.15047,0.15342,0.08738,0.00000,0.18320,0.05153,0.00000,0.18249,0.04393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15466,0.07353,0.00000,0.00000,0.00000,0.22659,0.00000,0.00000,0.00000,0.00000,0.00000,0.11392,0.10436,0.00000,0.00000,0.00000,0.00000,0.03149,0.19068,0.00000,0.06863,0.00000,0.00000,4,0.00000,0.00000
2207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00607,0.00383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05147,0.04658,0.11350,0.15743,0.01091,0.09133,0.00000,0.00000,0.00000,0.00000,0.15100,0.15466,0.08721,0.00000,0.18461,0.05136,0.00000,0.18149,0.04404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15183,0.07476,0.00000,0.00000,0.00000,0.22588,0.00000,0.00000,0.00000,0.00000,0.00000,0.11763,0.10542,0.00000,0.00000,0.00000,0.00000,0.03219,0.19068,0.00000,0.03662,0.00000,0.00000,4,0.00000,0.00000
2208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00224,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05377,0.06728,0.10572,0.15884,0.01197,0.08956,0.00000,0.00000,0.00000,0.00000,0.15029,0.15448,0.08774,0.00000,0.18426,0.05136,0.00000,0.18166,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15466,0.07406,0.00000,0.00000,0.00000,0.22482,0.00000,0.00000,0.00000,0.00000,0.00000,0.11763,0.10472,0.00000,0.00000,0.00000,0.00000,0.03184,0.19086,0.00000,0.05147,0.00000,0.00000,4,0.00000,0.00000
2209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05448,0.06055,0.10094,0.15035,0.01315,0.08980,0.00000,0.00000,0.00000,0.00000,0.15100,0.15430,0.08774,0.00000,0.18426,0.05136,0.00000,0.18202,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15519,0.07282,0.00000,0.00000,0.00000,0.22447,0.00000,0.00000,0.00000,0.00000,0.00000,0.11533,0.10454,0.00000,0.00000,0.00000,0.00000,0.03149,0.19121,0.00000,0.05377,0.00000,0.00000,4,0.00000,0.00000
2210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05271,0.04458,0.10348,0.15495,0.00713,0.09033,0.00000,0.00000,0.00000,0.00000,0.15206,0.15430,0.08650,0.00000,0.18514,0.05136,0.00000,0.18184,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15094,0.07512,0.00000,0.00000,0.00000,0.22376,0.00000,0.00000,0.00000,0.00000,0.00000,0.11568,0.10525,0.00000,0.00000,0.00000,0.00000,0.03131,0.19068,0.00000,0.05289,0.00000,0.00000,4,0.00000,0.00000
2211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00483,0.00277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05413,0.05943,0.10366,0.15814,0.00879,0.08992,0.00000,0.00000,0.00000,0.00000,0.15118,0.15395,0.08738,0.00000,0.18443,0.05136,0.00000,0.18184,0.04422,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15395,0.07370,0.00000,0.00000,0.00000,0.22482,0.00000,0.00000,0.00000,0.00000,0.00000,0.12187,0.10454,0.00000,0.00000,0.00000,0.00000,0.03113,0.19086,0.00000,0.04051,0.00000,0.00000,4,0.00000,0.00000
2212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00277,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05342,0.04935,0.10242,0.15318,0.00908,0.08945,0.00000,0.00000,0.00000,0.00000,0.15047,0.15448,0.08685,0.00000,0.18443,0.05118,0.00000,0.18184,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15377,0.07388,0.00000,0.00000,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000,0.11586,0.10472,0.00000,0.00000,0.00000,0.00000,0.03131,0.19121,0.00000,0.04988,0.00000,0.00000,4,0.00000,0.00000
2213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00295,0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05130,0.05165,0.10454,0.16061,0.00967,0.09080,0.00000,0.00000,0.00000,0.00000,0.15065,0.15430,0.08614,0.00000,0.18443,0.05100,0.00000,0.18166,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15307,0.07388,0.00000,0.00000,0.00000,0.22465,0.00018,0.00000,0.00000,0.00000,0.00000,0.11392,0.10436,0.00000,0.00000,0.00000,0.00000,0.03113,0.19068,0.00000,0.05165,0.00000,0.00000,4,0.00000,0.00000
2214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00224,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05590,0.05914,0.10218,0.16026,0.00796,0.08986,0.00000,0.00000,0.00000,0.00000,0.15065,0.15430,0.08774,0.00000,0.18408,0.05136,0.00000,0.18237,0.04404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15289,0.07406,0.00000,0.00000,0.00000,0.22482,0.00018,0.00000,0.00000,0.00000,0.00000,0.11763,0.10436,0.00000,0.00000,0.00000,0.00000,0.03113,0.19121,0.00000,0.03379,0.00000,0.00000,4,0.00000,0.00000
2215,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05519,0.06934,0.10507,0.16044,0.00908,0.09051,0.00000,0.00000,0.00000,0.00000,0.15100,0.15377,0.08632,0.00000,0.18426,0.05118,0.00000,0.18131,0.04387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15342,0.07388,0.00000,0.00000,0.00000,0.22482,0.00000,0.00000,0.00000,0.00000,0.00000,0.11922,0.10436,0.00000,0.00000,0.00000,0.00000,0.03149,0.19104,0.00000,0.05289,0.00000,0.00000,4,0.00000,0.00000
