frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,ego_steering,ego_throttle,scenario,target_steering,target_throttle
32,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01093,0.01753,0.07783,0.07476,0.00134,0.01572,0.00000,0.00000,0.00000,0.08050,0.07241,0.00825,0.14403,0.05590,0.09906,0.00000,0.05975,0.10346,0.00000,0.00000,0.06203,0.05676,0.00000,0.00000,1.00000,0,0.00000,1.00000
33,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01824,0.00715,0.07940,0.06903,0.00653,0.01855,0.00000,0.00000,0.00000,0.07437,0.08129,0.00558,0.14693,0.05197,0.10126,0.00000,0.04953,0.11164,0.00000,0.00000,0.05637,0.09009,0.00000,0.00000,1.00000,0,0.00000,1.00000
34,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03860,0.00991,0.06847,0.06824,0.00770,0.00566,0.00000,0.00000,0.00000,0.06863,0.08648,0.00252,0.15204,0.04002,0.10173,0.00000,0.03954,0.11832,0.00000,0.00000,0.04764,0.09906,0.00000,0.00000,1.00000,0,0.00000,1.00000
35,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05472,0.00000,0.07170,0.05574,0.01714,0.03836,0.00000,0.00000,0.00000,0.06313,0.09151,0.00008,0.15385,0.05165,0.10228,0.00000,0.02453,0.13270,0.00000,0.00000,0.03569,0.11281,0.00000,0.00000,1.00000,0,0.00000,1.00000
36,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00173,0.07838,0.03687,0.07296,0.05189,0.06014,0.04599,0.00000,0.00000,0.00000,0.04921,0.10126,0.00000,0.15283,0.04969,0.10094,0.00000,0.01006,0.14858,0.00000,0.00000,0.02178,0.11038,0.00000,0.00000,1.00000,0,0.00000,1.00000
37,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03758,0.08734,0.05959,0.08671,0.05574,0.06840,0.05039,0.00000,0.00000,0.00000,0.04182,0.11022,0.00000,0.15110,0.05063,0.10228,0.00000,0.00244,0.15487,0.00000,0.00000,0.01989,0.13074,0.00000,0.00000,1.00000,0,0.00000,1.00000
38,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01879,0.06737,0.04536,0.07154,0.07744,0.04127,0.00653,0.00000,0.00000,0.00000,0.03483,0.11612,0.00000,0.15204,0.03365,0.10393,0.00000,0.00000,0.15448,0.00000,0.00000,0.00668,0.13923,0.00000,0.00000,1.00000,0,0.00000,1.00000
39,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01714,0.06258,0.03522,0.06604,0.07390,0.04866,0.05016,0.00000,0.00000,0.00000,0.02665,0.12642,0.00000,0.14465,0.04064,0.10440,0.00000,0.00000,0.15330,0.00000,0.00000,0.00039,0.15134,0.00000,0.00000,1.00000,0,0.00000,1.00000
40,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01423,0.06918,0.07028,0.06061,0.08090,0.06895,0.05653,0.00000,0.00000,0.00000,0.01148,0.14190,0.00000,0.13860,0.05000,0.10189,0.00000,0.00000,0.15307,0.00008,0.00000,0.00000,0.13781,0.00000,0.00000,1.00000,0,0.90000,1.00000
41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04450,0.07814,0.05307,0.04890,0.07005,0.06722,0.06816,0.00000,0.00000,0.00000,0.00134,0.14709,0.00000,0.12162,0.05613,0.09230,0.00000,0.00000,0.14167,0.00770,0.00000,0.00000,0.14135,0.00998,0.90000,1.00000,0,0.00000,1.00000
42,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01958,0.07838,0.07036,0.05134,0.13404,0.09072,0.07068,0.00000,0.00000,0.00000,0.00000,0.14874,0.00000,0.11651,0.06038,0.08357,0.00000,0.00000,0.12838,0.02374,0.00000,0.00000,0.13451,0.01965,0.00000,1.00000,0,0.00000,1.00000
43,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03396,0.07358,0.08263,0.07767,0.09135,0.07555,0.03467,0.00000,0.00000,0.00000,0.00024,0.14167,0.00000,0.12107,0.04898,0.05841,0.00000,0.00000,0.14025,0.01171,0.00000,0.00000,0.11439,0.00000,0.00000,1.00000,0,0.00000,1.00000
44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00142,0.03836,0.08884,0.08836,0.10456,0.05597,0.04733,0.00000,0.00503,0.00448,0.00000,0.14033,0.00000,0.12225,0.07013,0.08868,0.00000,0.00000,0.11352,0.03483,0.00000,0.00000,0.06360,0.00000,0.00000,1.00000,0,0.00000,1.00000
45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03475,0.09513,0.08546,0.12469,0.07068,0.05566,0.00000,0.00000,0.01415,0.00000,0.14206,0.00000,0.10849,0.06769,0.07539,0.00000,0.00000,0.09843,0.04992,0.00000,0.00000,0.11619,0.00252,0.00000,1.00000,0,0.90000,1.00000
46,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00841,0.07681,0.04599,0.13868,0.06832,0.00000,0.00000,0.00000,0.06266,0.00086,0.14222,0.00000,0.10016,0.07178,0.06399,0.00000,0.00000,0.06730,0.07508,0.00000,0.00000,0.10786,0.05566,0.90000,1.00000,0,0.00000,1.00000
47,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00346,0.06344,0.04340,0.13836,0.07335,0.00283,0.00000,0.00000,0.05338,0.00275,0.14135,0.00000,0.09214,0.07091,0.05220,0.00000,0.00000,0.05708,0.08836,0.00000,0.00000,0.09780,0.04017,0.00000,1.00000,0,0.90000,1.00000
48,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.08388,0.06305,0.11675,0.06376,0.01266,0.00000,0.01643,0.08585,0.01038,0.13884,0.00000,0.09819,0.07091,0.08703,0.00000,0.00000,0.05409,0.09104,0.00000,0.00000,0.09733,0.06588,0.90000,1.00000,0,0.90000,1.00000
49,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00204,0.09780,0.10550,0.07099,0.05503,0.00102,0.00000,0.08758,0.09536,0.00480,0.14143,0.00000,0.10818,0.06517,0.08876,0.00000,0.00000,0.07885,0.06722,0.00000,0.00000,0.10708,0.03215,0.90000,1.00000,0,0.00000,1.00000
50,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02437,0.09285,0.10865,0.07547,0.01926,0.03459,0.00000,0.09182,0.07327,0.01336,0.12744,0.00047,0.15409,0.06470,0.10401,0.00000,0.00000,0.14528,0.00008,0.00000,0.00024,0.15495,0.00464,0.00000,1.00000,0,0.00000,1.00000
51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05409,0.04914,0.08813,0.07736,0.03805,0.02115,0.00000,0.09756,0.04914,0.08671,0.05440,0.02956,0.13137,0.07492,0.10715,0.00000,0.00000,0.14631,0.00000,0.00000,0.03436,0.09112,0.00000,0.00000,1.00000,0,0.00000,1.00000
52,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06219,0.05267,0.13436,0.10629,0.06242,0.00912,0.00000,0.09992,0.04245,0.11321,0.02854,0.04969,0.11344,0.09237,0.10480,0.00000,0.01989,0.12744,0.00000,0.00000,0.05739,0.10055,0.00000,0.00000,1.00000,0,0.00000,1.00000
53,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05967,0.04395,0.11737,0.10566,0.06164,0.00849,0.00000,0.09976,0.04560,0.11313,0.02728,0.05181,0.10888,0.09308,0.10511,0.00000,0.02461,0.12398,0.00000,0.00000,0.05967,0.09733,0.00000,0.00000,1.00000,0,0.00000,1.00000
54,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06148,0.05912,0.11973,0.10731,0.04230,0.00920,0.00000,0.10063,0.04316,0.11407,0.02736,0.05118,0.10896,0.09269,0.10519,0.00000,0.03585,0.11336,0.00000,0.00000,0.06313,0.09520,0.00000,0.00000,1.00000,0,0.00000,1.00000
55,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05833,0.07115,0.09646,0.10369,0.03624,0.00857,0.00000,0.10472,0.04646,0.11470,0.03011,0.05283,0.11014,0.09803,0.10519,0.00000,0.03860,0.11014,0.00000,0.00000,0.06769,0.08506,0.00000,0.00000,1.00000,0,0.00000,1.00000
56,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04976,0.11690,0.10959,0.09497,0.00472,0.00000,0.00000,0.10409,0.05668,0.10393,0.03797,0.05660,0.10613,0.09395,0.10629,0.00000,0.03962,0.10865,0.00000,0.00000,0.06863,0.07736,0.00000,0.00000,1.00000,0,0.00000,1.00000
57,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05983,0.09127,0.10354,0.09308,0.01164,0.01785,0.00000,0.10440,0.04442,0.10841,0.03781,0.04198,0.11730,0.08687,0.10535,0.00000,0.04387,0.10377,0.00000,0.00000,0.05448,0.09347,0.00000,0.00000,1.00000,0,0.00000,1.00000
58,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05700,0.10566,0.15393,0.10236,0.00000,0.00000,0.00000,0.10432,0.04921,0.10275,0.04159,0.04497,0.11541,0.06981,0.10527,0.00000,0.04387,0.10550,0.00000,0.00000,0.05904,0.09253,0.00000,0.00000,1.00000,0,0.00000,1.00000
59,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05991,0.12728,0.15228,0.09347,0.00000,0.00000,0.00000,0.10330,0.05385,0.09591,0.04442,0.04237,0.11777,0.07814,0.10425,0.00000,0.03734,0.11297,0.00000,0.00000,0.05849,0.02209,0.00000,0.00000,1.00000,0,0.00000,1.00000
60,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00983,0.08263,0.14418,0.15448,0.10197,0.00000,0.00849,0.00000,0.10299,0.04819,0.09969,0.04465,0.03640,0.12280,0.07704,0.10063,0.00000,0.04206,0.11069,0.00000,0.00000,0.05590,0.07099,0.00000,0.00000,1.00000,0,0.00000,1.00000
61,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13719,0.14646,0.16910,0.11116,0.00000,0.00126,0.00000,0.10385,0.05008,0.09025,0.05094,0.02547,0.13373,0.07343,0.10660,0.00000,0.03097,0.12020,0.00000,0.00000,0.04678,0.10920,0.00000,0.00000,1.00000,0,0.00000,1.00000
62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06203,0.16903,0.16061,0.13035,0.10212,0.00000,0.00000,0.00000,0.10480,0.05904,0.08671,0.06046,0.02775,0.12925,0.06179,0.10550,0.00000,0.02744,0.12429,0.00000,0.00000,0.05173,0.10511,0.00000,0.00000,1.00000,0,0.00000,1.00000
63,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07131,0.18145,0.17146,0.15047,0.11376,0.00000,0.00000,0.00000,0.10417,0.06006,0.08530,0.06289,0.02123,0.13632,0.03286,0.10252,0.00000,0.02508,0.12830,0.00000,0.00000,0.04835,0.08365,0.00000,0.00000,1.00000,0,0.00000,1.00000
64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08986,0.18954,0.16714,0.15401,0.11462,0.00000,0.00000,0.00000,0.10401,0.06195,0.07964,0.06627,0.01753,0.13868,0.03349,0.10763,0.00000,0.01903,0.13302,0.00000,0.00000,0.04631,0.11093,0.00000,0.00000,1.00000,0,0.00000,1.00000
65,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16038,0.19175,0.15770,0.14835,0.11352,0.00000,0.00000,0.00000,0.10440,0.06722,0.07358,0.07280,0.01525,0.14434,0.00165,0.09277,0.00000,0.01164,0.14167,0.00000,0.00000,0.04198,0.10605,0.00000,0.00000,1.00000,0,0.00000,1.00000
